id,onpromotion,dcoilwtico,sales
3013793,0,48.45,5.0048428
3015575,0,47.24,5.0232315
3017357,1,47.65,5.060315
3019139,1,47.233333333333334,5.007659
3020921,0,46.81666666666666,5.01133
3022703,0,46.4,4.981621
3024485,0,46.46,4.9487867
3026267,0,45.96,4.935537
3028049,1,47.26,4.9603043
3001320,46,46.8,2621.3052
3003102,28,47.07,2625.652
3004884,25,48.59,2626.5461
3006666,27,48.190000000000005,2615.5874
3008448,30,47.79,2611.785
3010230,22,47.39,2597.6433
3012012,26,47.65,2589.1094
3013794,23,48.45,2588.9424
3015576,24,47.24,2597.9075
3017358,24,47.65,2606.0547
3019140,23,47.233333333333334,2586.8848
3020922,24,46.81666666666666,2588.9194
3022704,23,46.4,2577.5356
3024486,21,46.46,2564.6199
3026268,24,45.96,2556.0547
3028050,20,47.26,2567.5952
3001321,0,46.8,-6.673788e-05
3003103,0,47.07,-7.5396616e-05
3004885,0,48.59,-8.777715e-05
3006667,0,48.190000000000005,-8.916296e-05
3008449,0,47.79,-9.482517e-05
3010231,0,47.39,-0.000104668085
3012013,0,47.65,-0.00011147326
3013795,0,48.45,-0.00011358643
3015577,0,47.24,-0.000115563395
3017359,0,47.65,-0.00012276159
3019141,0,47.233333333333334,-0.00012887921
3020923,0,46.81666666666666,-0.00013895333
3022705,0,46.4,-0.00015398115
3024487,0,46.46,-0.00016744761
3026269,0,45.96,-0.00017990451
3028051,0,47.26,-0.00018522376
3001322,16,46.8,464.78534
3003104,8,47.07,465.76645
3004886,6,48.59,466.76306
3006668,9,48.190000000000005,465.7549
3008450,76,47.79,465.6075
3010232,9,47.39,465.69922
3012014,9,47.65,465.47446
3013796,9,48.45,466.5801
3015578,3,47.24,467.0285
3017360,3,47.65,467.7946
3019142,3,47.233333333333334,466.9097
3020924,71,46.81666666666666,466.79324
3022706,3,46.4,467.39725
3024488,3,46.46,468.13382
3026270,3,45.96,468.94427
3028052,3,47.26,469.3779
3001323,0,46.8,7.2033253
3003105,0,47.07,7.209333
3004887,0,48.59,7.1695704
3006669,0,48.190000000000005,7.1785827
3008451,0,47.79,7.1837697
3010233,0,47.39,7.204938
3012015,0,47.65,7.208624
3013797,0,48.45,7.2375627
3015579,0,47.24,7.2740383
3017361,0,47.65,7.300682
3019143,0,47.233333333333334,7.3382487
3020925,0,46.81666666666666,7.339466
3022707,0,46.4,7.3758507
3024489,0,46.46,7.4034843
3026271,0,45.96,7.439518
3028053,0,47.26,7.470945
3001324,32,46.8,1370.6545
3003106,31,47.07,1374.1895
3004888,23,48.59,1377.987
3006670,26,48.190000000000005,1378.293
3008452,27,47.79,1379.506
3010234,22,47.39,1381.6138
3012016,23,47.65,1381.9463
3013798,28,48.45,1384.4358
3015580,23,47.24,1383.629
3017362,23,47.65,1387.4907
3019144,26,47.233333333333334,1393.6522
3020926,27,46.81666666666666,1392.7937
3022708,25,46.4,1394.9197
3024490,24,46.46,1394.727
3026272,26,45.96,1395.3625
3028054,21,47.26,1394.1294
3001325,148,46.8,587.0508
3003107,16,47.07,588.73444
3004889,15,48.59,589.96875
3006671,15,48.190000000000005,587.5791
3008453,16,47.79,584.49976
3010235,11,47.39,583.30493
3012017,15,47.65,582.4222
3013799,124,48.45,582.01697
3015581,4,47.24,583.5238
3017363,7,47.65,584.2105
3019145,8,47.233333333333334,577.84247
3020927,8,46.81666666666666,576.545
3022709,8,46.4,574.6206
3024491,10,46.46,573.5294
3026273,125,45.96,572.6509
3028055,7,47.26,573.41583
3001326,18,46.8,340.54565
3003108,11,47.07,340.42755
3004890,61,48.59,339.95813
3006672,9,48.190000000000005,338.10782
3008454,10,47.79,335.63712
3010236,10,47.39,334.7047
3012018,10,47.65,333.43198
3013800,9,48.45,332.6304
3015582,10,47.24,332.92612
3017364,61,47.65,332.36752
3019146,10,47.233333333333334,328.63644
3020928,10,46.81666666666666,327.36594
3022710,9,46.4,325.99136
3024492,9,46.46,325.17087
3026274,9,45.96,324.7963
3028056,9,47.26,325.15643
3001327,1,46.8,278.1639
3003109,1,47.07,278.7005
3004891,1,48.59,277.7852
3006673,1,48.190000000000005,273.92062
3008455,1,47.79,269.08878
3010237,20,47.39,266.0286
3012019,1,47.65,264.32437
3013801,1,48.45,262.0469
3015583,1,47.24,262.58105
3017365,1,47.65,262.61868
3019147,1,47.233333333333334,255.76006
3020929,1,46.81666666666666,252.90881
3022711,21,46.4,248.43842
3024493,1,46.46,246.00874
3026275,1,45.96,244.28723
3028057,1,47.26,243.47392
3001328,1,46.8,66.623535
3003110,0,47.07,68.33517
3004892,0,48.59,70.24296
3006674,17,48.190000000000005,70.88323
3008456,0,47.79,73.21759
3010238,0,47.39,75.46184
3012020,0,47.65,76.73389
3013802,1,48.45,76.43477
3015584,0,47.24,78.12669
3017366,0,47.65,80.59142
3019148,16,47.233333333333334,85.16113
3020930,0,46.81666666666666,87.76065
3022712,0,46.4,90.33906
3024494,1,46.46,91.90461
3026276,1,45.96,93.37952
3028058,1,47.26,94.41708
3001329,98,46.8,4335.123
3003111,66,47.07,4377.256
3004893,64,48.59,4395.7637
3006675,64,48.190000000000005,4393.7896
3008457,70,47.79,4404.8384
3010239,62,47.39,4408.83
3012021,55,47.65,4397.8467
3013803,59,48.45,4391.6787
3015585,52,47.24,4393.7173
3017367,57,47.65,4397.766
3019149,65,47.233333333333334,4367.8325
3020931,59,46.81666666666666,4372.5493
3022713,58,46.4,4377.6377
3024495,62,46.46,4363.1733
3026277,71,45.96,4359.0435
3028059,80,47.26,4361.6567
3001330,0,46.8,13.242725
3003112,0,47.07,13.316717
3004894,0,48.59,13.348498
3006676,0,48.190000000000005,13.224991
3008458,5,47.79,13.14357
3010240,0,47.39,13.127702
3012022,0,47.65,13.036938
3013804,0,48.45,12.932715
3015586,0,47.24,12.956613
3017368,0,47.65,12.92015
3019150,0,47.233333333333334,12.772476
3020932,3,46.81666666666666,12.802243
3022714,0,46.4,12.873789
3024496,0,46.46,12.944361
3026278,0,45.96,12.991001
3028060,0,47.26,12.965962
3001331,0,46.8,0.81137794
3003113,0,47.07,0.8125421
3004895,0,48.59,0.8092776
3006677,0,48.190000000000005,0.81076217
3008459,0,47.79,0.8133273
3010241,0,47.39,0.8084028
3012023,0,47.65,0.8075785
3013805,0,48.45,0.8146284
3015587,0,47.24,0.82077
3017369,0,47.65,0.8266649
3019151,0,47.233333333333334,0.8239931
3020933,0,46.81666666666666,0.8288835
3022715,0,46.4,0.8257058
3024497,0,46.46,0.82385325
3026279,0,45.96,0.8218902
3028061,0,47.26,0.8218427
3001332,2,46.8,16.727398
3003114,0,47.07,16.9796
3004896,1,48.59,17.215446
3006678,1,48.190000000000005,17.45129
3008460,1,47.79,17.613998
3010242,0,47.39,17.663973
3012024,1,47.65,17.754333
3013806,0,48.45,17.998941
3015588,1,47.24,18.317219
3017370,1,47.65,18.405855
3019152,2,47.233333333333334,18.479485
3020934,0,46.81666666666666,18.623695
3022716,1,46.4,18.663
3024498,1,46.46,18.604437
3026280,1,45.96,18.756184
3028062,1,47.26,18.94775
3001333,6,46.8,29.35933
3003115,2,47.07,29.369633
3004897,2,48.59,29.433325
3006679,2,48.190000000000005,29.34492
3008461,2,47.79,29.419842
3010243,2,47.39,29.44668
3012025,2,47.65,29.360813
3013807,2,48.45,29.288439
3015589,2,47.24,29.489363
3017371,1,47.65,29.646347
3019153,2,47.233333333333334,29.757076
3020935,2,46.81666666666666,29.990816
3022717,2,46.4,30.290234
3024499,2,46.46,30.335625
3026281,1,45.96,30.396635
3028063,1,47.26,30.65862
3001334,0,46.8,0.29439086
3003116,0,47.07,0.29565355
3004898,0,48.59,0.29892427
3006680,0,48.190000000000005,0.29945195
3008462,0,47.79,0.30066824
3010244,0,47.39,0.30066678
3012026,0,47.65,0.2982632
3013808,0,48.45,0.29889494
3015590,0,47.24,0.30126548
3017372,0,47.65,0.30078623
3019154,0,47.233333333333334,0.29974073
3020936,0,46.81666666666666,0.30047244
3022718,0,46.4,0.29873353
3024500,0,46.46,0.2984239
3026282,0,45.96,0.29858074
3028064,0,47.26,0.3004095
3001335,15,46.8,337.42627
3003117,9,47.07,338.09348
3004899,8,48.59,337.75793
3006681,12,48.190000000000005,336.49664
3008463,12,47.79,335.74786
3010245,8,47.39,335.201
3012027,10,47.65,335.06595
3013809,8,48.45,336.0155
3015591,11,47.24,337.03488
3017373,9,47.65,339.30057
3019155,11,47.233333333333334,336.73257
3020937,10,46.81666666666666,336.71005
3022719,8,46.4,335.9501
3024501,9,46.46,334.924
3026283,6,45.96,335.1317
3028065,6,47.26,336.03192
3001336,0,46.8,4.292572
3003118,0,47.07,4.327025
3004900,0,48.59,4.3741403
3006682,0,48.190000000000005,4.4056807
3008464,0,47.79,4.4236326
3010246,0,47.39,4.4540353
3012028,0,47.65,4.505141
3013810,0,48.45,4.597426
3015592,0,47.24,4.6544495
3017374,0,47.65,4.783675
3019156,0,47.233333333333334,4.803714
3020938,0,46.81666666666666,4.833022
3022720,0,46.4,4.871718
3024502,0,46.46,4.90444
3026284,0,45.96,4.9593415
3028066,0,47.26,5.040098
3001337,16,46.8,3.0477667
3003119,0,47.07,3.1445606
3004901,0,48.59,3.19185
3006683,0,48.190000000000005,3.1925395
3008465,0,47.79,3.2236388
3010247,0,47.39,3.2378092
3012029,2,47.65,3.2526221
3013811,0,48.45,3.3345335
3015593,0,47.24,3.3821454
3017375,0,47.65,3.378451
3019157,0,47.233333333333334,3.3868592
3020939,0,46.81666666666666,3.408276
3022721,0,46.4,3.4053917
3024503,2,46.46,3.4024444
3026285,0,45.96,3.448426
3028067,0,47.26,3.452423
3001338,5,46.8,12.852802
3003120,0,47.07,12.7176285
3004902,0,48.59,12.737881
3006684,0,48.190000000000005,12.554473
3008466,0,47.79,12.362463
3010248,0,47.39,12.211742
3012030,0,47.65,12.076489
3013812,0,48.45,11.786614
3015594,0,47.24,11.814827
3017376,0,47.65,11.509518
3019158,0,47.233333333333334,11.350124
3020940,0,46.81666666666666,11.213717
3022722,0,46.4,11.040584
3024504,0,46.46,10.930338
3026286,0,45.96,10.80318
3028068,0,47.26,10.682827
3001339,9,46.8,89.92492
3003121,5,47.07,89.249695
3004903,5,48.59,89.59139
3006685,5,48.190000000000005,88.55677
3008467,5,47.79,87.307
3010249,3,47.39,86.41426
3012031,2,47.65,85.7316
3013813,3,48.45,84.13124
3015595,3,47.24,84.578545
3017377,4,47.65,83.01829
3019159,3,47.233333333333334,81.82071
3020941,3,46.81666666666666,80.888954
3022723,1,46.4,79.64579
3024505,0,46.46,78.96685
3026287,2,45.96,78.30561
3028069,1,47.26,77.81481
3001340,0,46.8,2.0277972
3003122,0,47.07,2.036784
3004904,0,48.59,2.0345674
3006686,0,48.190000000000005,2.027118
3008468,0,47.79,2.0255728
3010250,0,47.39,2.0148733
3012032,0,47.65,2.0175633
3013814,0,48.45,2.0171287
3015596,0,47.24,2.0210693
3017378,0,47.65,2.0056646
3019160,0,47.233333333333334,1.9903909
3020942,0,46.81666666666666,1.9822718
3022724,0,46.4,1.9844395
3024506,0,46.46,1.9904156
3026288,0,45.96,2.0060368
3028070,0,47.26,2.0511563
3001341,0,46.8,109.97423
3003123,19,47.07,110.03582
3004905,0,48.59,109.757614
3006687,0,48.190000000000005,109.55198
3008469,0,47.79,109.26142
3010251,0,47.39,109.16959
3012033,0,47.65,109.27852
3013815,0,48.45,108.98716
3015597,17,47.24,109.12808
3017379,0,47.65,109.03728
3019161,0,47.233333333333334,108.828575
3020943,0,46.81666666666666,108.6691
3022725,0,46.4,108.55589
3024507,0,46.46,108.68353
3026289,0,45.96,108.672905
3028071,20,47.26,108.96611
3001342,18,46.8,316.01807
3003124,12,47.07,316.25168
3004906,8,48.59,316.02173
3006688,11,48.190000000000005,314.71194
3008470,12,47.79,313.68826
3010252,10,47.39,312.71738
3012034,12,47.65,312.3729
3013816,11,48.45,311.92056
3015598,11,47.24,312.392
3017380,9,47.65,312.7472
3019162,11,47.233333333333334,310.5422
3020944,13,46.81666666666666,309.96158
3022726,12,46.4,309.06247
3024508,10,46.46,308.59814
3026290,12,45.96,308.37054
3028072,12,47.26,308.80923
3001343,0,46.8,2.1235802
3003125,0,47.07,2.301709
3004907,0,48.59,2.4210978
3006689,0,48.190000000000005,2.397885
3008471,0,47.79,2.339195
3010253,0,47.39,2.317779
3012035,0,47.65,2.3379557
3013817,0,48.45,2.3437777
3015599,0,47.24,2.3007116
3017381,0,47.65,2.2867022
3019163,0,47.233333333333334,2.2719543
3020945,0,46.81666666666666,2.312585
3022727,0,46.4,2.2488778
3024509,0,46.46,2.2591858
3026291,0,45.96,2.2663717
3028073,0,47.26,2.288338
3001344,1,46.8,7.6118193
3003126,1,47.07,7.6190205
3004908,2,48.59,7.630374
3006690,0,48.190000000000005,7.632194
3008472,0,47.79,7.6200066
3010254,1,47.39,7.6200585
3012036,2,47.65,7.639272
3013818,0,48.45,7.6775837
3015600,0,47.24,7.698602
3017382,0,47.65,7.6954937
3019164,0,47.233333333333334,7.7251573
3020946,0,46.81666666666666,7.7329035
3022728,0,46.4,7.711183
3024510,0,46.46,7.745945
3026292,0,45.96,7.803796
3028074,0,47.26,7.81797
3001345,0,46.8,177.97215
3003127,0,47.07,178.5151
3004909,18,48.59,178.62344
3006691,0,48.190000000000005,178.12277
3008473,1,47.79,177.69342
3010255,0,47.39,177.60945
3012037,0,47.65,177.84106
3013819,0,48.45,177.98744
3015601,0,47.24,177.94106
3017383,18,47.65,177.75186
3019165,0,47.233333333333334,177.17029
3020947,0,46.81666666666666,177.056
3022729,0,46.4,176.53008
3024511,0,46.46,176.69772
3026293,0,45.96,176.93253
3028075,0,47.26,177.07285
3001346,0,46.8,109.243645
3003128,0,47.07,110.09526
3004910,2,48.59,110.56822
3006692,0,48.190000000000005,110.15531
3008474,0,47.79,109.43038
3010256,0,47.39,108.9281
3012038,0,47.65,108.54802
3013820,0,48.45,107.59882
3015602,0,47.24,106.5635
3017384,2,47.65,106.0169
3019166,0,47.233333333333334,105.26786
3020948,0,46.81666666666666,104.93491
3022730,0,46.4,103.68319
3024512,0,46.46,102.98547
3026294,0,45.96,102.419426
3028076,0,47.26,102.888824
3001347,170,46.8,1291.377
3003129,0,47.07,1293.4104
3004911,1,48.59,1295.4275
3006693,1,48.190000000000005,1296.4534
3008475,0,47.79,1297.3384
3010257,1,47.39,1296.7427
3012039,125,47.65,1294.5221
3013821,2,48.45,1297.1412
3015603,2,47.24,1297.916
3017385,2,47.65,1302.0809
3019167,2,47.233333333333334,1299.7985
3020949,2,46.81666666666666,1305.7921
3022731,2,46.4,1306.9408
3024513,125,46.46,1301.6271
3026295,2,45.96,1292.5219
3028077,2,47.26,1281.1906
3001348,14,46.8,4.095558
3003130,0,47.07,4.223794
3004912,0,48.59,4.4123745
3006694,0,48.190000000000005,4.647628
3008476,0,47.79,4.819485
3010258,0,47.39,4.931812
3012040,0,47.65,5.064754
3013822,0,48.45,5.2056675
3015604,0,47.24,5.3398733
3017386,0,47.65,5.536193
3019168,0,47.233333333333334,5.819423
3020950,0,46.81666666666666,5.998219
3022732,0,46.4,6.1879573
3024514,0,46.46,6.3278112
3026296,0,45.96,6.482475
3028078,0,47.26,6.617039
3001349,0,46.8,6.0357065
3003131,0,47.07,6.0347013
3004913,0,48.59,6.0272365
3006695,2,48.190000000000005,6.0006347
3008477,0,47.79,5.984071
3010259,0,47.39,5.970557
3012041,0,47.65,5.9635234
3013823,0,48.45,5.9535003
3015605,0,47.24,6.0148177
3017387,0,47.65,6.044669
3019169,2,47.233333333333334,6.0196877
3020951,0,46.81666666666666,6.0054502
3022733,0,46.4,5.97302
3024515,0,46.46,5.9843516
3026297,0,45.96,5.996403
3028079,0,47.26,5.9877105
3001350,0,46.8,5.493798
3003132,0,47.07,5.417635
3004914,0,48.59,5.3496695
3006696,0,48.190000000000005,5.346559
3008478,0,47.79,5.327509
3010260,0,47.39,5.270501
3012042,0,47.65,5.2056804
3013824,0,48.45,5.1687913
3015606,0,47.24,5.127016
3017388,0,47.65,5.0936866
3019170,0,47.233333333333334,5.0689216
3020952,0,46.81666666666666,5.066008
3022734,0,46.4,5.0697484
3024516,0,46.46,5.123393
3026298,0,45.96,5.1130652
3028080,0,47.26,5.0561953
3001351,0,46.8,0.18383864
3003133,0,47.07,0.18461727
3004915,0,48.59,0.18750848
3006697,0,48.190000000000005,0.19193459
3008479,0,47.79,0.19666806
3010261,0,47.39,0.198481
3012043,0,47.65,0.20037036
3013825,0,48.45,0.20100735
3015607,0,47.24,0.20141716
3017389,0,47.65,0.20182125
3019171,0,47.233333333333334,0.20607449
3020953,0,46.81666666666666,0.20959109
3022735,0,46.4,0.21232735
3024517,0,46.46,0.21338525
3026299,0,45.96,0.21453987
3028081,0,47.26,0.21713473
3001352,2,46.8,2.2200449
3003134,0,47.07,2.190972
3004916,0,48.59,2.1823306
3006698,0,48.190000000000005,2.1797225
3008480,0,47.79,2.1997166
3010262,0,47.39,2.1955738
3012044,0,47.65,2.178607
3013826,0,48.45,2.1890683
3015608,0,47.24,2.1817427
3017390,0,47.65,2.1866279
3019172,0,47.233333333333334,2.1745503
3020954,1,46.81666666666666,2.1592107
3022736,1,46.4,2.1513119
3024518,1,46.46,2.1620576
3026300,0,45.96,2.1578197
3028082,0,47.26,2.1427953
3001353,37,46.8,1269.0289
3003135,21,47.07,1270.5049
3004917,20,48.59,1269.4227
3006699,19,48.190000000000005,1266.7374
3008481,22,47.79,1266.1476
3010263,21,47.39,1266.6462
3012045,18,47.65,1266.7985
3013827,19,48.45,1267.9454
3015609,22,47.24,1269.2844
3017391,18,47.65,1269.4269
3019173,20,47.233333333333334,1266.9392
3020955,18,46.81666666666666,1264.5515
3022737,19,46.4,1263.1661
3024519,21,46.46,1260.4523
3026301,18,45.96,1260.1875
3028083,18,47.26,1259.8728
3001354,0,46.8,3.7632883e-05
3003136,0,47.07,3.2956712e-05
3004918,0,48.59,2.925098e-05
3006700,0,48.190000000000005,1.9121915e-05
3008482,0,47.79,1.2085773e-05
3010264,0,47.39,-7.5427815e-06
3012046,0,47.65,-2.7979724e-05
3013828,0,48.45,-3.7830323e-05
3015610,0,47.24,-5.4243952e-05
3017392,0,47.65,-7.513631e-05
3019174,0,47.233333333333334,-0.000100946985
3020956,0,46.81666666666666,-0.000111558475
3022738,0,46.4,-0.00013221055
3024520,0,46.46,-0.00014943723
3026302,0,45.96,-0.00015851855
3028084,0,47.26,-0.0001630988
3001355,15,46.8,145.20024
3003137,4,47.07,145.12567
3004919,5,48.59,145.29016
3006701,7,48.190000000000005,145.60182
3008483,33,47.79,146.06894
3010265,9,47.39,146.26587
3012047,8,47.65,146.11967
3013829,2,48.45,146.204
3015611,2,47.24,146.13367
3017393,1,47.65,146.31505
3019175,2,47.233333333333334,146.37674
3020957,30,46.81666666666666,146.31291
3022739,3,46.4,146.40067
3024521,2,46.46,146.42276
3026303,3,45.96,146.4175
3028085,3,47.26,146.49782
3001356,0,46.8,9.093767
3003138,0,47.07,9.031018
3004920,0,48.59,8.989342
3006702,0,48.190000000000005,9.077531
3008484,0,47.79,9.073935
3010266,0,47.39,9.0681095
3012048,0,47.65,9.093843
3013830,0,48.45,9.079114
3015612,0,47.24,9.038744
3017394,0,47.65,8.996555
3019176,0,47.233333333333334,8.968009
3020958,0,46.81666666666666,8.834822
3022740,0,46.4,8.859585
3024522,0,46.46,8.899633
3026304,0,45.96,8.911792
3028086,0,47.26,8.883795
3001357,32,46.8,682.4667
3003139,17,47.07,687.41113
3004921,17,48.59,690.2065
3006703,19,48.190000000000005,690.2877
3008485,20,47.79,692.5132
3010267,18,47.39,693.36743
3012049,18,47.65,694.6563
3013831,18,48.45,696.0755
3015613,16,47.24,698.3375
3017395,14,47.65,697.49225
3019177,14,47.233333333333334,693.3396
3020959,17,46.81666666666666,691.8934
3022741,18,46.4,694.5271
3024523,14,46.46,694.9929
3026305,13,45.96,695.6692
3028087,15,47.26,694.8997
3001358,122,46.8,325.908
3003140,8,47.07,327.26532
3004922,11,48.59,328.20065
3006704,10,48.190000000000005,328.8147
3008486,9,47.79,329.53833
3010268,7,47.39,330.14456
3012050,7,47.65,330.11996
3013832,95,48.45,329.83206
3015614,5,47.24,330.33026
3017396,4,47.65,330.37665
3019178,5,47.233333333333334,330.0572
3020960,6,46.81666666666666,329.90692
3022742,6,46.4,330.1538
3024524,6,46.46,329.8625
3026306,100,45.96,330.30182
3028088,4,47.26,330.53296
3001359,18,46.8,163.54465
3003141,6,47.07,163.0396
3004923,42,48.59,162.24895
3006705,7,48.190000000000005,162.03122
3008487,6,47.79,161.955
3010269,7,47.39,161.81374
3012051,7,47.65,161.59285
3013833,7,48.45,161.23923
3015615,7,47.24,160.86058
3017397,43,47.65,160.82312
3019179,6,47.233333333333334,160.45169
3020961,5,46.81666666666666,160.15295
3022743,4,46.4,159.56569
3024525,5,46.46,159.21165
3026307,6,45.96,159.45334
3028089,4,47.26,159.20503
3001360,1,46.8,48.714108
3003142,1,47.07,48.69557
3004924,1,48.59,48.683132
3006706,1,48.190000000000005,48.567074
3008488,1,47.79,48.370266
3010270,12,47.39,48.411037
3012052,1,47.65,48.28275
3013834,1,48.45,48.17455
3015616,1,47.24,47.962246
3017398,1,47.65,47.8601
3019180,1,47.233333333333334,47.745712
3020962,1,46.81666666666666,47.63182
3022744,11,46.4,47.461483
3024526,1,46.46,47.293175
3026308,1,45.96,47.40257
3028090,1,47.26,47.399036
3001361,1,46.8,40.331486
3003143,0,47.07,40.560318
3004925,0,48.59,40.667904
3006707,14,48.190000000000005,41.575703
3008489,0,47.79,46.454884
3010271,0,47.39,46.348877
3012053,0,47.65,48.246628
3013835,0,48.45,52.68109
3015617,0,47.24,53.411102
3017399,0,47.65,54.489376
3019181,12,47.233333333333334,55.73778
3020963,0,46.81666666666666,59.09562
3022745,0,46.4,60.462814
3024527,1,46.46,60.88894
3026309,1,45.96,61.12215
3028091,1,47.26,61.898975
3001362,89,46.8,2450.5947
3003144,51,47.07,2449.4631
3004926,59,48.59,2451.175
3006708,58,48.190000000000005,2458.9753
3008490,54,47.79,2486.8743
3010272,58,47.39,2504.1086
3012054,55,47.65,2525.7866
3013836,51,48.45,2567.2927
3015618,58,47.24,2586.2363
3017400,48,47.65,2600.6624
3019182,52,47.233333333333334,2603.0798
3020964,53,46.81666666666666,2591.014
3022746,56,46.4,2574.5813
3024528,56,46.46,2564.8691
3026310,66,45.96,2560.6846
3028092,68,47.26,2555.592
3001363,0,46.8,10.268389
3003145,0,47.07,10.135079
3004927,0,48.59,10.008014
3006709,0,48.190000000000005,9.935519
3008491,1,47.79,9.8783865
3010273,0,47.39,9.86611
3012055,0,47.65,9.842818
3013837,0,48.45,9.793665
3015619,0,47.24,9.824992
3017401,0,47.65,9.741787
3019183,0,47.233333333333334,9.708911
3020965,2,46.81666666666666,9.646898
3022747,0,46.4,9.547571
3024529,0,46.46,9.510706
3026311,0,45.96,9.536125
3028093,0,47.26,9.463861
3001364,0,46.8,0.97735316
3003146,0,47.07,0.9739519
3004928,0,48.59,0.980657
3006710,0,48.190000000000005,0.98217976
3008492,0,47.79,0.9759904
3010274,0,47.39,0.9748838
3012056,0,47.65,0.97397757
3013838,0,48.45,0.9720209
3015620,0,47.24,0.9754778
3017402,0,47.65,0.9716534
3019184,0,47.233333333333334,0.96434355
3020966,0,46.81666666666666,0.9629721
3022748,0,46.4,0.9581972
3024530,0,46.46,0.9583472
3026312,0,45.96,0.9596464
3028094,0,47.26,0.964011
3001365,2,46.8,32.158253
3003147,2,47.07,33.727406
3004929,0,48.59,34.34056
3006711,2,48.190000000000005,34.873924
3008493,1,47.79,36.03678
3010275,1,47.39,37.06873
3012057,1,47.65,37.439587
3013839,0,48.45,38.157135
3015621,0,47.24,38.39107
3017403,0,47.65,38.96174
3019185,2,47.233333333333334,39.607494
3020967,2,46.81666666666666,40.652325
3022749,1,46.4,41.186005
3024531,2,46.46,41.34513
3026313,1,45.96,41.48406
3028095,1,47.26,42.2221
3001366,6,46.8,20.277594
3003148,0,47.07,20.022114
3004930,1,48.59,19.832321
3006712,1,48.190000000000005,19.772503
3008494,1,47.79,19.709229
3010276,0,47.39,19.476887
3012058,1,47.65,19.39246
3013840,0,48.45,19.340158
3015622,1,47.24,19.321095
3017404,0,47.65,19.264801
3019186,0,47.233333333333334,19.17717
3020968,1,46.81666666666666,19.254318
3022750,1,46.4,19.144094
3024532,1,46.46,18.934328
3026314,1,45.96,18.836548
3028096,2,47.26,18.753584
3001367,0,46.8,0.07793936
3003149,0,47.07,0.092286415
3004931,0,48.59,0.10212632
3006713,0,48.190000000000005,0.11102095
3008495,0,47.79,0.120117
3010277,0,47.39,0.13280039
3012059,0,47.65,0.13921401
3013841,0,48.45,0.14653331
3015623,0,47.24,0.15492637
3017405,0,47.65,0.162141
3019187,0,47.233333333333334,0.16757242
3020969,0,46.81666666666666,0.17359823
3022751,0,46.4,0.18074167
3024533,0,46.46,0.18389514
3026315,0,45.96,0.18567438
3028097,0,47.26,0.19099931
3001368,15,46.8,180.56923
3003150,7,47.07,181.45436
3004932,6,48.59,181.87076
3006714,10,48.190000000000005,182.29959
3008496,8,47.79,182.23999
3010278,6,47.39,182.57152
3012060,10,47.65,182.36377
3013842,6,48.45,182.23798
3015624,8,47.24,181.79807
3017406,8,47.65,181.826
3019188,9,47.233333333333334,181.5542
3020970,9,46.81666666666666,181.13708
3022752,7,46.4,180.56874
3024534,6,46.46,179.89186
3026316,7,45.96,179.8205
3028098,4,47.26,179.9794
3001369,0,46.8,-0.098912254
3003151,0,47.07,-0.08634584
3004933,0,48.59,-0.07423944
3006715,0,48.190000000000005,-0.058311943
3008497,0,47.79,-0.025993673
3010279,0,47.39,0.002398096
3012061,0,47.65,0.024406577
3013843,0,48.45,0.051660955
3015625,0,47.24,0.07547681
3017407,0,47.65,0.09473073
3019189,0,47.233333333333334,0.11417972
3020971,0,46.81666666666666,0.14502612
3022753,0,46.4,0.16631015
3024535,0,46.46,0.17661597
3026317,0,45.96,0.18228003
3028099,0,47.26,0.19328134
3001370,16,46.8,0.10280702
3003152,0,47.07,0.106680505
3004934,0,48.59,0.1126322
3006716,0,48.190000000000005,0.12147557
3008498,0,47.79,0.13289458
3010280,0,47.39,0.14625104
3012062,0,47.65,0.15545234
3013844,0,48.45,0.16406019
3015626,0,47.24,0.1769991
3017408,0,47.65,0.18653987
3019190,0,47.233333333333334,0.19391316
3020972,0,46.81666666666666,0.20365065
3022754,0,46.4,0.21287335
3024536,0,46.46,0.2195904
3026318,0,45.96,0.22334026
3028100,0,47.26,0.23064728
3001371,2,46.8,6.695439
3003153,0,47.07,6.700167
3004935,0,48.59,6.745024
3006717,0,48.190000000000005,6.8181233
3008499,0,47.79,6.815131
3010281,0,47.39,6.8310046
3012063,0,47.65,6.8661556
3013845,0,48.45,6.8748627
3015627,0,47.24,6.8814716
3017409,0,47.65,6.909056
3019191,0,47.233333333333334,6.893219
3020973,0,46.81666666666666,6.8900323
3022755,0,46.4,6.881052
3024537,0,46.46,6.883228
3026319,0,45.96,6.861119
3028101,0,47.26,6.8563843
3001372,10,46.8,111.33854
3003154,2,47.07,104.09633
3004936,3,48.59,99.5509
3006718,3,48.190000000000005,98.27844
3008500,2,47.79,98.082054
3010282,2,47.39,96.472
3012064,3,47.65,96.18008
3013846,2,48.45,95.63243
3015628,1,47.24,93.60837
3017410,1,47.65,92.3202
3019192,1,47.233333333333334,89.95323
3020974,1,46.81666666666666,90.04167
3022756,0,46.4,87.93279
3024538,1,46.46,86.934135
3026320,1,45.96,85.15917
3028102,1,47.26,82.919975
3001373,0,46.8,3.0128732
3003155,0,47.07,2.9670255
3004937,0,48.59,2.922005
3006719,0,48.190000000000005,2.9160826
