id,onpromotion,dcoilwtico,sales
3015463,2,47.24,79.688736
3017245,2,47.65,79.63361
3019027,3,47.233333333333334,79.546265
3020809,2,46.81666666666666,79.38635
3022591,2,46.4,79.01181
3024373,1,46.46,78.89596
3026155,0,45.96,78.79112
3027937,1,47.26,78.61914
3001208,0,46.8,2.71022
3002990,0,47.07,2.6979156
3004772,0,48.59,2.6914728
3006554,0,48.190000000000005,2.6887248
3008336,0,47.79,2.6817238
3010118,0,47.39,2.6763928
3011900,0,47.65,2.6644871
3013682,0,48.45,2.6612594
3015464,0,47.24,2.6565778
3017246,0,47.65,2.6538835
3019028,0,47.233333333333334,2.6479175
3020810,0,46.81666666666666,2.6450007
3022592,0,46.4,2.6341584
3024374,0,46.46,2.6248865
3026156,0,45.96,2.6199584
3027938,0,47.26,2.6077547
3001209,0,46.8,109.26872
3002991,19,47.07,109.4172
3004773,0,48.59,109.41966
3006555,0,48.190000000000005,109.249664
3008337,0,47.79,109.21002
3010119,0,47.39,109.22251
3011901,0,47.65,109.230865
3013683,0,48.45,109.174484
3015465,19,47.24,109.15794
3017247,0,47.65,109.005135
3019029,0,47.233333333333334,108.94324
3020811,0,46.81666666666666,108.85029
3022593,0,46.4,108.81673
3024375,0,46.46,108.76284
3026157,0,45.96,108.65546
3027939,19,47.26,108.5089
3001210,21,46.8,189.74084
3002992,8,47.07,188.36674
3004774,11,48.59,187.33064
3006556,12,48.190000000000005,187.60579
3008338,11,47.79,186.95392
3010120,11,47.39,185.32071
3011902,9,47.65,184.76056
3013684,10,48.45,183.71306
3015466,10,47.24,183.15598
3017248,10,47.65,182.79892
3019030,10,47.233333333333334,181.27232
3020812,12,46.81666666666666,180.36859
3022594,12,46.4,176.9867
3024376,8,46.46,175.65887
3026158,10,45.96,175.73906
3027940,11,47.26,176.86487
3001211,0,46.8,3.7833233
3002993,0,47.07,3.75206
3004775,0,48.59,3.7337184
3006557,0,48.190000000000005,3.7346513
3008339,0,47.79,3.7235143
3010121,0,47.39,3.7079484
3011903,0,47.65,3.6923277
3013685,0,48.45,3.686022
3015467,0,47.24,3.6771357
3017249,0,47.65,3.6714
3019031,0,47.233333333333334,3.6650467
3020813,0,46.81666666666666,3.6595194
3022595,0,46.4,3.645223
3024377,0,46.46,3.6339624
3026159,0,45.96,3.631006
3027941,0,47.26,3.62989
3001212,0,46.8,7.366237
3002994,0,47.07,7.338562
3004776,0,48.59,7.319904
3006558,0,48.190000000000005,7.31508
3008340,0,47.79,7.296989
3010122,0,47.39,7.2579465
3011904,0,47.65,7.220869
3013686,0,48.45,7.197587
3015468,0,47.24,7.1835594
3017250,0,47.65,7.156392
3019032,0,47.233333333333334,7.141878
3020814,0,46.81666666666666,7.1320877
3022596,0,46.4,7.108271
3024378,0,46.46,7.0740676
3026160,0,45.96,7.063033
3027942,0,47.26,7.05344
3001213,1,46.8,215.30537
3002995,0,47.07,214.89449
3004777,19,48.59,214.65347
3006559,1,48.190000000000005,214.25188
3008341,1,47.79,213.9919
3010123,1,47.39,213.75966
3011905,0,47.65,213.35435
3013687,0,48.45,213.34483
3015469,0,47.24,212.9302
3017251,17,47.65,213.04616
3019033,1,47.233333333333334,212.83344
3020815,1,46.81666666666666,212.5972
3022597,0,46.4,211.84816
3024379,1,46.46,211.64291
3026161,1,45.96,211.32436
3027943,1,47.26,211.23454
3001214,1,46.8,53.25244
3002996,0,47.07,53.140453
3004778,2,48.59,53.03265
3006560,0,48.190000000000005,53.011364
3008342,0,47.79,52.923733
3010124,0,47.39,52.779087
3011906,0,47.65,52.68655
3013688,0,48.45,52.58874
3015470,0,47.24,52.47975
3017252,2,47.65,52.388504
3019034,0,47.233333333333334,52.279118
3020816,0,46.81666666666666,52.21314
3022598,0,46.4,52.0653
3024380,0,46.46,51.915047
3026162,0,45.96,51.808094
3027944,0,47.26,51.76194
3001215,156,46.8,1534.2334
3002997,1,47.07,1532.3179
3004779,1,48.59,1530.3518
3006561,1,48.190000000000005,1523.0944
3008343,1,47.79,1520.6472
3010125,1,47.39,1519.3402
3011907,144,47.65,1516.7977
3013689,2,48.45,1512.936
3015471,2,47.24,1510.7562
3017253,2,47.65,1504.7821
3019035,2,47.233333333333334,1500.1855
3020817,2,46.81666666666666,1496.5691
3022599,2,46.4,1495.57
3024381,146,46.46,1489.687
3026163,2,45.96,1486.0333
3027945,2,47.26,1478.5381
3001216,14,46.8,30.863205
3002998,12,47.07,30.886106
3004780,5,48.59,30.902039
3006562,10,48.190000000000005,30.732233
3008344,9,47.79,30.72316
3010126,8,47.39,30.781301
3011908,9,47.65,30.793306
3013690,6,48.45,30.748491
3015472,6,47.24,30.753149
3017254,5,47.65,30.647076
3019036,9,47.233333333333334,30.607473
3020818,11,46.81666666666666,30.559637
3022600,7,46.4,30.650036
3024382,8,46.46,30.613354
3026164,5,45.96,30.597116
3027946,7,47.26,30.47692
3001217,0,46.8,11.613886
3002999,0,47.07,11.564417
3004781,0,48.59,11.527668
3006563,4,48.190000000000005,11.514387
3008345,0,47.79,11.483753
3010127,0,47.39,11.436666
3011909,0,47.65,11.395724
3013691,0,48.45,11.364857
3015473,0,47.24,11.33205
3017255,0,47.65,11.307894
3019037,4,47.233333333333334,11.278232
3020819,0,46.81666666666666,11.256303
3022601,0,46.4,11.217668
3024383,0,46.46,11.182808
3026165,0,45.96,11.151292
3027947,0,47.26,11.127114
3001218,0,46.8,7.1000185
3003000,0,47.07,7.0949764
3004782,0,48.59,7.0898743
3006564,0,48.190000000000005,7.1019917
3008346,0,47.79,7.113454
3010128,0,47.39,7.1085587
3011910,0,47.65,7.1072016
3013692,0,48.45,7.1102047
3015474,0,47.24,7.118476
3017256,0,47.65,7.1172466
3019038,0,47.233333333333334,7.1227045
3020820,0,46.81666666666666,7.123539
3022602,0,46.4,7.131349
3024384,0,46.46,7.1350946
3026166,0,45.96,7.1370063
3027948,0,47.26,7.133489
3001219,0,46.8,0.24095537
3003001,0,47.07,0.2403495
3004783,0,48.59,0.24046662
3006565,0,48.190000000000005,0.24052843
3008347,0,47.79,0.24311484
3010129,0,47.39,0.24297479
3011911,0,47.65,0.24309684
3013693,0,48.45,0.2431339
3015475,0,47.24,0.243398
3017257,0,47.65,0.24345855
3019039,0,47.233333333333334,0.24389763
3020821,0,46.81666666666666,0.2449554
3022603,0,46.4,0.2455009
3024385,0,46.46,0.24598718
3026167,0,45.96,0.2462717
3027949,0,47.26,0.24635346
3001220,2,46.8,1.6758904
3003002,1,47.07,1.6783344
3004784,0,48.59,1.6791481
3006566,1,48.190000000000005,1.6789024
3008348,0,47.79,1.6839621
3010130,0,47.39,1.6834979
3011912,1,47.65,1.6841469
3013694,1,48.45,1.6837479
3015476,1,47.24,1.6870712
3017258,1,47.65,1.6895034
3019040,1,47.233333333333334,1.6934366
3020822,0,46.81666666666666,1.6942378
3022604,0,46.4,1.6977979
3024386,1,46.46,1.6989194
3026168,1,45.96,1.6994004
3027950,0,47.26,1.700523
3001221,39,46.8,2647.7637
3003003,15,47.07,2651.295
3004785,15,48.59,2652.6912
3006567,22,48.190000000000005,2652.2568
3008349,17,47.79,2650.8352
3010131,21,47.39,2650.0063
3011913,17,47.65,2650.3125
3013695,19,48.45,2651.248
3015477,16,47.24,2653.4275
3017259,16,47.65,2653.1748
3019041,16,47.233333333333334,2656.0574
3020823,19,46.81666666666666,2654.9048
3022605,17,46.4,2657.5198
3024387,19,46.46,2657.1956
3026169,22,45.96,2657.461
3027951,22,47.26,2657.2927
3001222,0,46.8,0.00025703013
3003004,0,47.07,0.00028941035
3004786,0,48.59,0.00030349195
3006568,0,48.190000000000005,0.00024205446
3008350,0,47.79,0.0002413094
3010132,0,47.39,0.0002695918
3011914,0,47.65,0.00028420985
3013696,0,48.45,0.0002965182
3015478,0,47.24,0.00030827522
3017260,0,47.65,0.00030598044
3019042,0,47.233333333333334,0.0002874881
3020824,0,46.81666666666666,0.00027774274
3022606,0,46.4,0.00029437244
3024388,0,46.46,0.00027386844
3026170,0,45.96,0.00027938187
3027952,0,47.26,0.00029461086
3001223,15,46.8,170.99081
3003005,6,47.07,170.83705
3004787,6,48.59,170.79582
3006569,7,48.190000000000005,171.0833
3008351,32,47.79,171.30066
3010133,8,47.39,171.24942
3011915,7,47.65,171.1956
3013697,4,48.45,171.10081
3015479,1,47.24,171.04521
3017261,0,47.65,171.02596
3019043,2,47.233333333333334,171.17705
3020825,37,46.81666666666666,171.42426
3022607,2,46.4,171.38686
3024389,1,46.46,171.23128
3026171,2,45.96,171.1648
3027953,3,47.26,171.0467
3001224,0,46.8,6.81567
3003006,0,47.07,6.8081436
3004788,0,48.59,6.8059607
3006570,0,48.190000000000005,6.8059206
3008352,0,47.79,6.807052
3010134,0,47.39,6.8004847
3011916,0,47.65,6.7916675
3013698,0,48.45,6.797149
3015480,0,47.24,6.800202
3017262,0,47.65,6.7960577
3019044,0,47.233333333333334,6.790242
3020826,0,46.81666666666666,6.7957697
3022608,0,46.4,6.7920313
3024390,0,46.46,6.8404245
3026172,0,45.96,6.8350086
3027954,0,47.26,6.8353076
3001225,28,46.8,942.8594
3003007,17,47.07,943.06476
3004789,17,48.59,943.23535
3006571,19,48.190000000000005,944.1895
3008353,13,47.79,944.57227
3010135,19,47.39,944.9298
3011917,15,47.65,945.20105
3013699,16,48.45,945.2089
3015481,19,47.24,945.1932
3017263,14,47.65,944.78564
3019045,17,47.233333333333334,945.79205
3020827,14,46.81666666666666,945.9119
3022609,17,46.4,946.32196
3024391,15,46.46,945.873
3026173,16,45.96,945.6154
3027955,16,47.26,945.2736
3001226,116,46.8,337.2535
3003008,8,47.07,337.16904
3004790,10,48.59,337.22873
3006572,11,48.190000000000005,337.46246
3008354,8,47.79,337.52206
3010136,9,47.39,337.48825
3011918,11,47.65,337.51154
3013700,90,48.45,337.5372
3015482,3,47.24,337.4761
3017264,7,47.65,337.38174
3019046,6,47.233333333333334,337.65942
3020828,8,46.81666666666666,337.73688
3022610,7,46.4,337.67346
3024392,8,46.46,337.51837
3026174,95,45.96,337.46332
3027956,7,47.26,337.34613
3001227,18,46.8,324.90442
3003009,3,47.07,325.116
3004791,48,48.59,325.28076
3006573,7,48.190000000000005,325.51804
3008355,7,47.79,325.71054
3010137,7,47.39,325.82428
3011919,6,47.65,325.96265
3013701,7,48.45,326.03888
3015483,5,47.24,326.08347
3017265,49,47.65,326.18454
3019047,6,47.233333333333334,326.499
3020829,6,46.81666666666666,326.7606
3022611,6,46.4,326.90848
3024393,6,46.46,326.89392
3026175,6,45.96,326.9157
3027957,5,47.26,327.09818
3001228,1,46.8,69.636894
3003010,1,47.07,69.67416
3004792,1,48.59,69.712585
3006574,1,48.190000000000005,69.77428
3008356,1,47.79,69.82986
3010138,12,47.39,69.938034
3011920,1,47.65,69.9223
3013702,1,48.45,69.91038
3015484,1,47.24,69.90181
3017266,1,47.65,69.90456
3019048,1,47.233333333333334,69.8607
3020830,1,46.81666666666666,69.85897
3022612,15,46.4,70.0856
3024394,1,46.46,70.09252
3026176,1,45.96,70.03312
3027958,1,47.26,70.014275
3001229,1,46.8,61.098045
3003011,0,47.07,61.05295
3004793,0,48.59,61.065205
3006575,13,48.190000000000005,61.0426
3008357,0,47.79,61.057198
3010139,0,47.39,61.078888
3011921,0,47.65,61.114594
3013703,0,48.45,61.186893
3015485,0,47.24,61.234917
3017267,0,47.65,61.274387
3019049,13,47.233333333333334,61.31328
3020831,0,46.81666666666666,61.32586
3022613,0,46.4,61.352554
3024395,1,46.46,61.387886
3026177,1,45.96,61.398884
3027959,0,47.26,61.373276
3001230,89,46.8,3239.229
3003012,47,47.07,3238.9897
3004794,54,48.59,3238.1577
3006576,62,48.190000000000005,3240.9224
3008358,51,47.79,3241.9114
3010140,59,47.39,3242.2012
3011922,52,47.65,3243.436
3013704,53,48.45,3243.5027
3015486,47,47.24,3242.8884
3017268,49,47.65,3240.617
3019050,53,47.233333333333334,3243.4216
3020832,50,46.81666666666666,3243.9182
3022614,53,46.4,3243.1433
3024396,55,46.46,3242.3105
3026178,69,45.96,3242.128
3027960,69,47.26,3241.4438
3001231,0,46.8,14.174881
3003013,0,47.07,14.188988
3004795,0,48.59,14.203327
3006577,0,48.190000000000005,14.2069
3008359,3,47.79,14.200632
3010141,0,47.39,14.207452
3011923,0,47.65,14.205049
3013705,0,48.45,14.208661
3015487,0,47.24,14.215648
3017269,0,47.65,14.225384
3019051,0,47.233333333333334,14.225792
3020833,2,46.81666666666666,14.222951
3022615,0,46.4,14.229364
3024397,0,46.46,14.234415
3026179,0,45.96,14.240231
3027961,0,47.26,14.253103
3001232,0,46.8,1.1838399
3003014,0,47.07,1.1848928
3004796,0,48.59,1.1833
3006578,0,48.190000000000005,1.1841273
3008360,0,47.79,1.182682
3010142,0,47.39,1.181006
3011924,0,47.65,1.1815928
3013706,0,48.45,1.1826217
3015488,0,47.24,1.1808462
3017270,0,47.65,1.1819767
3019052,0,47.233333333333334,1.1828777
3020834,0,46.81666666666666,1.1852624
3022616,0,46.4,1.183666
3024398,0,46.46,1.1834916
3026180,0,45.96,1.18146
3027962,0,47.26,1.1802801
3001233,2,46.8,24.314356
3003015,0,47.07,24.34062
3004797,0,48.59,24.29152
3006579,1,48.190000000000005,24.308443
3008361,0,47.79,24.282528
3010143,0,47.39,24.268457
3011925,0,47.65,24.294245
3013707,0,48.45,24.34115
3015489,1,47.24,24.303644
3017271,1,47.65,24.306063
3019053,1,47.233333333333334,24.31702
3020835,0,46.81666666666666,24.381655
3022617,0,46.4,24.369019
3024399,1,46.46,24.370167
3026181,0,45.96,24.334608
3027963,1,47.26,24.30037
3001234,6,46.8,12.390146
3003016,0,47.07,12.376181
3004798,0,48.59,12.371532
3006580,1,48.190000000000005,12.392305
3008362,0,47.79,12.391286
3010144,0,47.39,12.40039
3011926,0,47.65,12.39871
3013708,0,48.45,12.398804
3015490,0,47.24,12.389212
3017272,0,47.65,12.3827915
3019054,0,47.233333333333334,12.3941
3020836,0,46.81666666666666,12.382357
3022618,0,46.4,12.38479
3024400,0,46.46,12.388285
3026182,0,45.96,12.386353
3027964,0,47.26,12.386215
3001235,0,46.8,0.1836757
3003017,0,47.07,0.18348712
3004799,0,48.59,0.18348277
3006581,0,48.190000000000005,0.18358493
3008363,0,47.79,0.18360424
3010145,0,47.39,0.18337029
3011927,0,47.65,0.18327683
3013709,0,48.45,0.1832583
3015491,0,47.24,0.18305892
3017273,0,47.65,0.18302155
3019055,0,47.233333333333334,0.18305859
3020837,0,46.81666666666666,0.18300349
3022619,0,46.4,0.18294573
3024401,0,46.46,0.18289351
3026183,0,45.96,0.18283674
3027965,0,47.26,0.18278554
3001236,14,46.8,200.89236
3003018,3,47.07,200.78961
3004800,4,48.59,200.60762
3006582,5,48.190000000000005,200.93922
3008364,8,47.79,200.9254
3010146,9,47.39,200.37355
3011928,7,47.65,200.12668
3013710,8,48.45,199.86484
3015492,5,47.24,199.50969
3017274,7,47.65,199.08376
3019056,6,47.233333333333334,199.38777
3020838,7,46.81666666666666,199.44606
3022620,4,46.4,198.95703
3024402,5,46.46,198.74731
3026184,5,45.96,198.51566
3027966,6,47.26,198.35332
3001237,0,46.8,7.6931787
3003019,0,47.07,7.675545
3004801,0,48.59,7.649349
3006583,0,48.190000000000005,7.6598253
3008365,0,47.79,7.672517
3010147,0,47.39,7.6189466
3011929,0,47.65,7.5710835
3013711,0,48.45,7.5633907
3015493,0,47.24,7.5479426
3017275,0,47.65,7.524355
3019057,0,47.233333333333334,7.5347877
3020839,0,46.81666666666666,7.5256534
3022621,0,46.4,7.482026
3024403,0,46.46,7.4711337
3026185,0,45.96,7.4564767
3027967,0,47.26,7.447137
3001238,16,46.8,0.006476864
3003020,0,47.07,0.0072006583
3004802,0,48.59,0.007154122
3006584,0,48.190000000000005,0.0076066107
3008366,0,47.79,0.0078443885
3010148,0,47.39,0.008961931
3011930,0,47.65,0.00978671
3013712,0,48.45,0.010201246
3015494,0,47.24,0.010151222
3017276,0,47.65,0.010425478
3019058,0,47.233333333333334,0.010326102
3020840,0,46.81666666666666,0.010315239
3022622,0,46.4,0.010625437
3024404,0,46.46,0.010673046
3026186,0,45.96,0.011000946
3027968,0,47.26,0.011093751
3001239,4,46.8,4.2797446
3003021,0,47.07,4.2832546
3004803,0,48.59,4.2916903
3006585,0,48.190000000000005,4.3025312
3008367,0,47.79,4.31517
3010149,0,47.39,4.3272786
3011931,0,47.65,4.3274484
3013713,0,48.45,4.334721
3015495,0,47.24,4.343561
3017277,0,47.65,4.347432
3019059,0,47.233333333333334,4.36822
3020841,0,46.81666666666666,4.3874564
3022623,0,46.4,4.4044266
3024405,0,46.46,4.412918
3026187,0,45.96,4.4189105
3027969,0,47.26,4.4236693
3001240,10,46.8,31.807236
3003022,1,47.07,31.80477
3004804,1,48.59,31.820112
3006586,2,48.190000000000005,31.79754
3008368,1,47.79,31.741455
3010150,0,47.39,31.73717
3011932,0,47.65,31.78406
3013714,0,48.45,31.814142
3015496,0,47.24,31.825573
3017278,0,47.65,31.85619
3019060,0,47.233333333333334,31.855982
3020842,1,46.81666666666666,31.812756
3022624,0,46.4,31.751934
3024406,0,46.46,31.788061
3026188,0,45.96,31.790419
3027970,1,47.26,31.822504
3001241,0,46.8,1.9831656
3003023,0,47.07,1.9955132
3004805,0,48.59,1.9996592
3006587,0,48.190000000000005,2.0039368
3008369,0,47.79,2.0227947
3010151,0,47.39,2.0282512
3011933,0,47.65,2.0338814
3013715,0,48.45,2.0345054
3015497,0,47.24,2.0354848
3017279,0,47.65,2.037524
3019061,0,47.233333333333334,2.0496538
3020843,0,46.81666666666666,2.0586462
3022625,0,46.4,2.0558262
3024407,0,46.46,2.054452
3026189,0,45.96,2.0539699
3027971,0,47.26,2.0531898
3001242,0,46.8,137.41048
3003024,13,47.07,137.35774
3004806,0,48.59,137.33025
3006588,0,48.190000000000005,137.41878
3008370,0,47.79,137.38872
3010152,0,47.39,137.33817
3011934,0,47.65,137.23073
3013716,0,48.45,137.17851
3015498,16,47.24,137.1123
3017280,0,47.65,137.127
3019062,0,47.233333333333334,137.2386
3020844,0,46.81666666666666,137.21204
3022626,0,46.4,137.2384
3024408,0,46.46,137.23712
3026190,0,45.96,137.16924
3027972,15,47.26,137.11183
3001243,15,46.8,209.40967
3003025,9,47.07,209.29193
3004807,11,48.59,209.45863
3006589,12,48.190000000000005,210.0369
3008371,8,47.79,210.2205
3010153,12,47.39,209.93764
3011935,10,47.65,209.67007
3013717,12,48.45,209.63199
3015499,11,47.24,209.1762
3017281,8,47.65,208.60841
3019063,12,47.233333333333334,208.9755
3020845,11,46.81666666666666,209.08492
3022627,7,46.4,208.85475
3024409,11,46.46,208.90596
3026191,8,45.96,208.80121
3027973,8,47.26,208.58827
3001244,0,46.8,1.4699097
3003026,0,47.07,1.4699914
3004808,0,48.59,1.470692
3006590,0,48.190000000000005,1.470883
3008372,0,47.79,1.4707433
3010154,0,47.39,1.4734348
3011936,0,47.65,1.4759445
3013718,0,48.45,1.4758403
3015500,0,47.24,1.4762464
3017282,0,47.65,1.4790558
3019064,0,47.233333333333334,1.47785
3020846,0,46.81666666666666,1.4771571
3022628,0,46.4,1.4773641
3024410,0,46.46,1.477087
3026192,0,45.96,1.4786115
3027974,0,47.26,1.4773821
3001245,0,46.8,6.241308
3003027,0,47.07,6.241727
3004809,0,48.59,6.245544
3006591,0,48.190000000000005,6.2513223
3008373,0,47.79,6.2516437
3010155,0,47.39,6.260729
3011937,0,47.65,6.267749
3013719,0,48.45,6.2650394
3015501,0,47.24,6.2644076
3017283,0,47.65,6.267274
3019065,0,47.233333333333334,6.26476
3020847,0,46.81666666666666,6.2627335
3022629,0,46.4,6.262041
3024411,0,46.46,6.2619205
3026193,0,45.96,6.266374
3027975,0,47.26,6.260526
3001246,0,46.8,139.59846
3003028,0,47.07,139.62161
3004810,11,48.59,139.69518
3006592,0,48.190000000000005,139.62172
3008374,0,47.79,139.59421
3010156,0,47.39,139.1274
3011938,0,47.65,139.00949
3013720,0,48.45,138.95926
3015502,0,47.24,139.07666
3017284,12,47.65,139.11407
3019066,0,47.233333333333334,139.13301
3020848,0,46.81666666666666,139.1231
3022630,1,46.4,138.91507
3024412,0,46.46,138.85582
3026194,0,45.96,138.83145
3027976,0,47.26,138.89474
3001247,0,46.8,32.580788
3003029,0,47.07,32.607765
3004811,0,48.59,32.600414
3006593,0,48.190000000000005,32.650627
3008375,0,47.79,32.663837
3010157,0,47.39,32.660538
3011939,0,47.65,32.65979
3013721,0,48.45,32.644382
3015503,0,47.24,32.680973
3017285,0,47.65,32.653748
3019067,0,47.233333333333334,32.698093
3020849,0,46.81666666666666,32.72153
3022631,0,46.4,32.716827
3024413,0,46.46,32.72037
3026195,0,45.96,32.701
3027977,0,47.26,32.7427
3001248,220,46.8,446.63962
3003030,1,47.07,446.02698
3004812,1,48.59,445.7356
3006594,1,48.190000000000005,445.62695
3008376,1,47.79,445.7639
3010158,1,47.39,445.2128
3011940,70,47.65,445.08514
3013722,1,48.45,444.7498
3015504,1,47.24,444.21072
3017286,1,47.65,443.73245
3019068,1,47.233333333333334,444.0551
3020850,1,46.81666666666666,444.42163
3022632,1,46.4,443.93143
3024414,75,46.46,443.7793
3026196,1,45.96,443.55182
3027978,1,47.26,442.94388
3001249,14,46.8,0.73432976
3003031,4,47.07,0.73597234
3004813,0,48.59,0.73703945
3006595,5,48.190000000000005,0.7527449
3008377,2,47.79,0.7868948
3010159,3,47.39,0.7729168
3011941,5,47.65,0.78121877
3013723,1,48.45,0.77989435
3015505,0,47.24,0.78532946
3017287,3,47.65,0.7919867
3019069,3,47.233333333333334,0.80634546
3020851,3,46.81666666666666,0.8049134
3022633,1,46.4,0.79912806
3024415,5,46.46,0.7899808
3026197,5,45.96,0.7859207
3027979,3,47.26,0.77861947
3001250,0,46.8,5.1933103
3003032,0,47.07,5.192494
3004814,0,48.59,5.1895046
3006596,1,48.190000000000005,5.1852145
3008378,0,47.79,5.1881905
3010160,0,47.39,5.1833024
3011942,0,47.65,5.170463
3013724,0,48.45,5.1589622
3015506,0,47.24,5.157268
3017288,0,47.65,5.1590085
3019070,1,47.233333333333334,5.1574054
3020852,1,46.81666666666666,5.155685
3022634,0,46.4,5.160584
3024416,0,46.46,5.1622314
3026198,0,45.96,5.1635885
3027980,0,47.26,5.1530604
3001251,0,46.8,6.523168
3003033,0,47.07,6.52967
3004815,0,48.59,6.5260715
3006597,0,48.190000000000005,6.5309033
3008379,0,47.79,6.5341005
3010161,0,47.39,6.522871
3011943,0,47.65,6.525273
3013725,0,48.45,6.5313497
3015507,0,47.24,6.5322165
3017289,0,47.65,6.537067
3019071,0,47.233333333333334,6.540216
3020853,0,46.81666666666666,6.545902
3022635,0,46.4,6.548647
3024417,0,46.46,6.5468516
3026199,0,45.96,6.547774
3027981,0,47.26,6.5504246
3001252,0,46.8,0.020122342
3003034,0,47.07,0.020136684
3004816,0,48.59,0.020135753
3006598,0,48.190000000000005,0.020141229
3008380,0,47.79,0.020157844
3010162,0,47.39,0.020033494
3011944,0,47.65,0.021019354
3013726,0,48.45,0.021019913
3015508,0,47.24,0.022121444
3017290,0,47.65,0.021997802
3019072,0,47.233333333333334,0.02205722
3020854,0,46.81666666666666,0.022097602
3022636,0,46.4,0.023185238
3024418,0,46.46,0.024234392
3026200,0,45.96,0.024224333
3027982,0,47.26,0.025338568
3001253,2,46.8,6.528441
3003035,2,47.07,6.518814
3004817,2,48.59,6.5083785
3006599,1,48.190000000000005,6.5205574
3008381,2,47.79,6.543503
3010163,2,47.39,6.5396194
3011945,2,47.65,6.5514584
3013727,2,48.45,6.5499897
3015509,0,47.24,6.5526776
3017291,1,47.65,6.5590634
3019073,1,47.233333333333334,6.561686
3020855,1,46.81666666666666,6.571191
3022637,1,46.4,6.5677257
3024419,0,46.46,6.5687838
3026201,0,45.96,6.57319
3027983,1,47.26,6.5762234
3001254,23,46.8,3269.583
3003036,13,47.07,3269.0513
3004818,11,48.59,3268.3552
3006600,14,48.190000000000005,3270.2395
3008382,15,47.79,3272.336
3010164,16,47.39,3267.0286
3011946,11,47.65,3261.325
3013728,26,48.45,3260.8804
3015510,35,47.24,3262.55
3017292,35,47.65,3261.1558
3019074,38,47.233333333333334,3265.1685
3020856,41,46.81666666666666,3269.8887
3022638,35,46.4,3266.8438
3024420,34,46.46,3261.1016
3026202,39,45.96,3259.8325
3027984,34,47.26,3259.139
3001255,0,46.8,0.617458
3003037,0,47.07,0.6192991
3004819,0,48.59,0.6202176
3006601,0,48.190000000000005,0.6210479
3008383,0,47.79,0.62196726
3010165,0,47.39,0.6239715
3011947,0,47.65,0.62876236
3013729,0,48.45,0.6308507
3015511,0,47.24,0.6322073
3017293,0,47.65,0.63280296
3019075,0,47.233333333333334,0.6330646
3020857,0,46.81666666666666,0.63340515
3022639,0,46.4,0.63548976
3024421,0,46.46,0.63825345
3026203,0,45.96,0.6398664
3027985,0,47.26,0.64202183
3001256,12,46.8,684.1694
3003038,12,47.07,684.24805
3004820,13,48.59,684.2687
3006602,11,48.190000000000005,684.8367
3008384,10,47.79,685.57513
3010166,12,47.39,685.5059
3011948,12,47.65,685.36334
3013730,15,48.45,685.5525
3015512,12,47.24,685.7656
3017294,11,47.65,685.6538
3019076,13,47.233333333333334,686.30164
3020858,12,46.81666666666666,687.30817
3022640,11,46.4,687.37286
3024422,10,46.46,687.037
3026204,12,45.96,687.01776
3027986,10,47.26,687.1536
3001257,0,46.8,11.408672
3003039,0,47.07,11.405294
3004821,0,48.59,11.385998
3006603,0,48.190000000000005,11.373757
3008385,0,47.79,11.35934
3010167,0,47.39,11.338063
3011949,0,47.65,11.336262
3013731,0,48.45,11.334845
3015513,0,47.24,11.3434305
3017295,0,47.65,11.35396
3019077,0,47.233333333333334,11.3868265
3020859,0,46.81666666666666,11.380812
3022641,0,46.4,11.342247
3024423,2,46.46,11.327372
3026205,0,45.96,11.323189
3027987,0,47.26,11.322367
3001258,22,46.8,940.8135
3003040,9,47.07,940.686
3004822,9,48.59,940.8265
3006604,10,48.190000000000005,941.4003
3008386,10,47.79,941.993
3010168,10,47.39,942.4615
3011950,8,47.65,942.11694
3013732,9,48.45,942.52527
3015514,10,47.24,942.2021
3017296,12,47.65,941.7684
3019078,15,47.233333333333334,942.08875
3020860,12,46.81666666666666,942.8983
3022642,9,46.4,943.2098
3024424,11,46.46,942.87415
3026206,12,45.96,942.95074
3027988,12,47.26,942.61835
3001259,41,46.8,900.62726
3003041,15,47.07,900.6731
3004823,21,48.59,900.607
3006605,19,48.190000000000005,901.79004
3008387,20,47.79,902.9301
3010169,18,47.39,903.8198
3011951,21,47.65,903.38727
3013733,20,48.45,903.8229
3015515,9,47.24,903.8418
3017297,15,47.65,903.69183
3019079,13,47.233333333333334,904.4451
3020861,14,46.81666666666666,906.16986
3022643,11,46.4,906.8246
3024425,12,46.46,906.23883
3026207,13,45.96,906.50275
3027989,18,47.26,906.20825
3001260,18,46.8,238.15953
3003042,7,47.07,238.21568
3004824,66,48.59,238.27065
3006606,7,48.190000000000005,238.51149
3008388,8,47.79,238.61876
3010170,8,47.39,238.84636
3011952,8,47.65,238.87581
3013734,9,48.45,238.8911
3015516,9,47.24,238.88678
3017298,57,47.65,238.90776
3019080,10,47.233333333333334,239.00223
3020862,8,46.81666666666666,239.27448
3022644,11,46.4,239.4367
3024426,10,46.46,239.46329
3026208,10,45.96,239.49576
3027990,10,47.26,239.45198
3001261,1,46.8,183.05511
3003043,0,47.07,183.01852
3004825,30,48.59,182.96866
3006607,0,48.190000000000005,183.05438
3008389,0,47.79,183.16374
3010171,0,47.39,183.14767
3011953,0,47.65,183.111
3013735,0,48.45,183.15541
3015517,0,47.24,183.10847
3017299,29,47.65,183.061
